172.096207,-43.585899,1.0966
172.097794,-43.584499,1.0966
172.099396,-43.583099,1.0966
172.100998,-43.581699,1.0966
172.1026,-43.580299,1.0966
172.104202,-43.578999,1.0966
172.105698,-43.577599,1.0966
172.1073,-43.576199,1.0966
172.108902,-43.574799,1.0966
172.110504,-43.573502,1.0966
172.112106,-43.572102,1.0966
172.113693,-43.570702,1.0966
172.115295,-43.569401,1.0966
172.116898,-43.568001,1.0966
172.1185,-43.566601,1.0966
172.120102,-43.565201,1.0966
172.121704,-43.563801,1.0966
172.123306,-43.5625,1.0966
172.124893,-43.5611,1.0966
172.126495,-43.5597,1.0966
172.128098,-43.5583,1.0966
172.1297,-43.556999,1.0966
172.131302,-43.555599,1.0966
172.132797,-43.554199,1.0966
172.134399,-43.552799,1.0966
172.136002,-43.551399,1.0966
172.137604,-43.550098,1.0966
172.139206,-43.548698,1.0966
172.140793,-43.547298,1.0966
172.142395,-43.545898,1.0966
172.143997,-43.544601,1.0966
172.145599,-43.543201,1.0966
172.147202,-43.541801,1.0966
172.148804,-43.540401,1.0966
172.150406,-43.539101,1.0966
172.151993,-43.537701,1.0966
172.153503,-43.536301,1.0966
172.155197,-43.534901,1.0966
172.156693,-43.5336,1.0966
172.158295,-43.5322,1.0966
172.159897,-43.5308,1.0966
172.161499,-43.5294,1.0966
172.163101,-43.528099,1.0966
172.164703,-43.526699,1.0966
172.166306,-43.525299,1.0966
172.167892,-43.523899,1.0966
172.169495,-43.522499,1.0966
172.171097,-43.521198,1.0966
172.172699,-43.519798,1.0966
172.174301,-43.518398,1.0966
172.096695,-43.586201,1.2898
172.098297,-43.584801,1.2898
172.099899,-43.583401,1.2898
172.101501,-43.582001,1.2898
172.102997,-43.5807,1.2898
172.104599,-43.5793,1.2898
172.106201,-43.5779,1.2898
172.107803,-43.5765,1.2898
172.109406,-43.5751,1.2898
172.110992,-43.573799,1.2898
172.112595,-43.572399,1.2898
172.114197,-43.570999,1.2898
172.115799,-43.569599,1.2898
172.117401,-43.568298,1.2898
172.119003,-43.566898,1.2898
172.120605,-43.565498,1.2898
172.122192,-43.564098,1.2898
172.123795,-43.562801,1.2898
172.125397,-43.561401,1.2898
172.126999,-43.560001,1.2898
172.128601,-43.558601,1.2898
172.130096,-43.557301,1.2898
172.131699,-43.555901,1.2898
172.133301,-43.554501,1.2898
172.134903,-43.553101,1.2898
172.136505,-43.5518,1.2898
172.138107,-43.5504,1.2898
172.139694,-43.549,1.2898
172.141296,-43.5476,1.2898
172.142899,-43.5462,1.2898
172.144501,-43.544899,1.2898
172.146103,-43.543499,1.2898
172.147705,-43.542099,1.2898
172.149307,-43.540699,1.2898
172.150894,-43.539398,1.2898
172.152496,-43.537998,1.2898
172.154099,-43.536598,1.2898
172.155594,-43.535198,1.2898
172.157196,-43.533901,1.2898
172.158798,-43.532501,1.2898
172.1604,-43.531101,1.2898
172.162003,-43.529701,1.2898
172.163605,-43.5284,1.2898
172.165207,-43.527,1.2898
172.166794,-43.5256,1.2898
172.168396,-43.5242,1.2898
172.169998,-43.5228,1.2898
172.1716,-43.5215,1.2898
172.173203,-43.5201,1.2898
172.174698,-43.5187,1.2898
172.097198,-43.586498,1.483
172.098801,-43.585098,1.483
172.100296,-43.583698,1.483
172.101898,-43.582298,1.483
172.1035,-43.581001,1.483
172.105103,-43.579601,1.483
172.106705,-43.578201,1.483
172.108307,-43.576801,1.483
172.109894,-43.575401,1.483
172.111496,-43.5741,1.483
172.113098,-43.572701,1.483
172.1147,-43.571301,1.483
172.116302,-43.57,1.483
172.117905,-43.5686,1.483
172.119507,-43.5672,1.483
172.121094,-43.5658,1.483
172.122696,-43.5644,1.483
172.124298,-43.563099,1.483
172.1259,-43.561699,1.483
172.127502,-43.560299,1.483
172.128998,-43.558899,1.483
172.1306,-43.557598,1.483
172.132202,-43.556198,1.483
172.133804,-43.554798,1.483
172.135406,-43.553398,1.483
172.136993,-43.552101,1.483
172.138596,-43.550701,1.483
172.140198,-43.549301,1.483
172.1418,-43.547901,1.483
172.143402,-43.546501,1.483
172.145004,-43.5452,1.483
172.146606,-43.5438,1.483
172.148193,-43.5424,1.483
172.149796,-43.541,1.483
172.151398,-43.5397,1.483
172.152893,-43.5383,1.483
172.154495,-43.5369,1.483
172.156097,-43.5355,1.483
172.1577,-43.534199,1.483
172.159302,-43.532799,1.483
172.160904,-43.531399,1.483
172.162506,-43.529999,1.483
172.164093,-43.528702,1.483
172.165695,-43.527302,1.483
172.167297,-43.525902,1.483
172.1689,-43.524502,1.483
172.170502,-43.523201,1.483
172.172104,-43.521801,1.483
172.173599,-43.520401,1.483
172.175201,-43.519001,1.483
172.097595,-43.5868,1.6761
172.099197,-43.5854,1.6761
172.1008,-43.584,1.6761
172.102402,-43.5826,1.6761
172.104004,-43.5812,1.6761
172.105606,-43.579899,1.6761
172.107193,-43.578499,1.6761
172.108795,-43.577099,1.6761
172.110397,-43.575699,1.6761
172.112,-43.574402,1.6761
172.113602,-43.573002,1.6761
172.115204,-43.571602,1.6761
172.116806,-43.570202,1.6761
172.118393,-43.568901,1.6761
172.119995,-43.567501,1.6761
172.121597,-43.566101,1.6761
172.123199,-43.564701,1.6761
172.124802,-43.5634,1.6761
172.126297,-43.562,1.6761
172.127899,-43.5606,1.6761
172.129501,-43.5592,1.6761
172.131104,-43.557899,1.6761
172.132706,-43.556499,1.6761
172.134293,-43.555099,1.6761
172.135895,-43.553699,1.6761
