172.6321,-43.5741,0.77
172.6331,-43.5736,0.77
172.6342,-43.5731,0.77
172.6353,-43.5727,0.77
172.6363,-43.5722,0.77
172.6374,-43.5717,0.77
172.6385,-43.5713,0.77
172.6395,-43.5708,0.77
172.6406,-43.5703,0.77
172.6416,-43.5699,0.77
172.6427,-43.5694,0.77
172.6438,-43.569,0.77
172.6448,-43.5685,0.77
172.6459,-43.568,0.77
172.647,-43.5676,0.77
172.648,-43.5671,0.77
172.6491,-43.5667,0.77
172.6501,-43.5662,0.77
172.6512,-43.5657,0.77
172.6523,-43.5653,0.77
172.6533,-43.5648,0.77
172.6544,-43.5643,0.77
172.6555,-43.5639,0.77
172.6565,-43.5634,0.77
172.6576,-43.563,0.77
172.6586,-43.5625,0.77
172.6597,-43.562,0.77
172.6608,-43.5616,0.77
172.6618,-43.5611,0.77
172.6629,-43.5606,0.77
172.664,-43.5602,0.77
172.665,-43.5597,0.77
172.6661,-43.5592,0.77
172.6671,-43.5588,0.77
172.6682,-43.5583,0.77
172.6693,-43.5579,0.77
172.6703,-43.5574,0.77
172.6714,-43.5569,0.77
172.6725,-43.5565,0.77
172.6735,-43.556,0.77
172.6746,-43.5556,0.77
172.6757,-43.5551,0.77
172.6767,-43.5546,0.77
172.6778,-43.5542,0.77
172.6788,-43.5537,0.77
172.6799,-43.5532,0.77
172.681,-43.5528,0.77
172.682,-43.5523,0.77
172.6831,-43.5518,0.77
172.6842,-43.5514,0.77
172.6852,-43.5509,0.77
172.6863,-43.5505,0.77
172.6873,-43.55,0.77
172.6884,-43.5495,0.77
172.6895,-43.5491,0.77
172.6905,-43.5486,0.77
172.6916,-43.5482,0.77
172.6927,-43.5477,0.77
172.6937,-43.5472,0.77
172.6948,-43.5468,0.77
172.6958,-43.5463,0.77
172.6969,-43.5458,0.77
172.698,-43.5454,0.77
172.699,-43.5449,0.77
172.7001,-43.5444,0.77
172.7012,-43.544,0.77
172.7022,-43.5435,0.77
172.7033,-43.5431,0.77
172.7043,-43.5426,0.77
172.7054,-43.5421,0.77
172.7065,-43.5417,0.77
172.7075,-43.5412,0.77
172.7086,-43.5408,0.77
172.7097,-43.5403,0.77
172.7107,-43.5398,0.77
172.7118,-43.5394,0.77
172.7128,-43.5389,0.77
172.7139,-43.5384,0.77
172.715,-43.538,0.77
172.716,-43.5375,0.77
172.7171,-43.537,0.77
172.7182,-43.5366,0.77
172.7192,-43.5361,0.77
172.7203,-43.5357,0.77
172.7213,-43.5352,0.77
172.7224,-43.5347,0.77
172.7234,-43.5343,0.77
172.7245,-43.5338,0.77
172.7256,-43.5333,0.77
172.7266,-43.5329,0.77
172.7277,-43.5324,0.77
172.7288,-43.532,0.77
172.7298,-43.5315,0.77
172.7309,-43.531,0.77
172.7319,-43.5306,0.77
172.733,-43.5301,0.77
172.7341,-43.5297,0.77
172.7351,-43.5292,0.77
172.7362,-43.5287,0.77
172.7373,-43.5283,0.77
172.7383,-43.5278,0.77
172.7394,-43.5273,0.77
172.7404,-43.5269,0.77
172.7415,-43.5264,0.77
172.7426,-43.5259,0.77
172.7436,-43.5255,0.77
172.7447,-43.525,0.77
172.7458,-43.5246,0.77
172.7468,-43.5241,0.77
172.7479,-43.5236,0.77
172.7489,-43.5232,0.77
172.75,-43.5227,0.77
172.7511,-43.5222,0.77
172.7521,-43.5218,0.77
172.7532,-43.5213,0.77
172.7542,-43.5208,0.77
172.7553,-43.5204,0.77
172.7564,-43.5199,0.77
172.7574,-43.5195,0.77
172.7585,-43.519,0.77
172.7596,-43.5185,0.77
172.7606,-43.5181,0.77
172.7617,-43.5176,0.77
172.7627,-43.5171,0.77
172.7638,-43.5167,0.77
172.7649,-43.5162,0.77
172.7659,-43.5158,0.77
172.767,-43.5153,0.77
172.7681,-43.5148,0.77
172.7691,-43.5144,0.77
172.7702,-43.5139,0.77
172.7712,-43.5134,0.77
172.7723,-43.513,0.77
172.7733,-43.5125,0.77
172.7744,-43.512,0.77
172.7755,-43.5116,0.77
172.7765,-43.5111,0.77
172.7776,-43.5107,0.77
172.7787,-43.5102,0.77
172.7797,-43.5097,0.77
172.7808,-43.5093,0.77
172.7818,-43.5088,0.77
172.6132,-43.5826,0.8634
172.6142,-43.5822,0.8634
172.6153,-43.5817,0.8634
172.6163,-43.5812,0.8634
172.6174,-43.5808,0.8634
172.6185,-43.5803,0.8634
172.6195,-43.5799,0.8634
172.6206,-43.5794,0.8634
172.6217,-43.5789,0.8634
172.6227,-43.5785,0.8634
172.6238,-43.578,0.8634
172.6249,-43.5776,0.8634
172.6259,-43.5771,0.8634
172.627,-43.5766,0.8634
172.6281,-43.5762,0.8634
172.6291,-43.5757,0.8634
172.6302,-43.5752,0.8634
172.6312,-43.5748,0.8634
172.6323,-43.5743,0.8634
172.6334,-43.5738,0.8634
172.6344,-43.5734,0.8634
172.6355,-43.5729,0.8634
172.6366,-43.5725,0.8634
172.6376,-43.572,0.8634
172.6387,-43.5715,0.8634
172.6397,-43.5711,0.8634
172.6408,-43.5706,0.8634
172.6419,-43.5702,0.8634
172.6429,-43.5697,0.8634
172.644,-43.5692,0.8634
172.6451,-43.5688,0.8634
172.6461,-43.5683,0.8634
172.6472,-43.5679,0.8634
172.6483,-43.5674,0.8634
172.6493,-43.5669,0.8634
172.6504,-43.5665,0.8634
172.6514,-43.566,0.8634
172.6525,-43.5655,0.8634
172.6536,-43.5651,0.8634
172.6546,-43.5646,0.8634
172.6557,-43.5642,0.8634
172.6568,-43.5637,0.8634
172.6578,-43.5632,0.8634
172.6589,-43.5628,0.8634
172.6599,-43.5623,0.8634
172.661,-43.5618,0.8634
172.6621,-43.5614,0.8634
172.6631,-43.5609,0.8634
172.6642,-43.5605,0.8634
172.6653,-43.56,0.8634
172.6663,-43.5595,0.8634
172.6674,-43.5591,0.8634
172.6684,-43.5586,0.8634
172.6695,-43.5581,0.8634
172.6706,-43.5577,0.8634
172.6716,-43.5572,0.8634
172.6727,-43.5568,0.8634
172.6738,-43.5563,0.8634
172.6748,-43.5558,0.8634
172.6759,-43.5554,0.8634
172.6769,-43.5549,0.8634
172.678,-43.5544,0.8634
172.6791,-43.554,0.8634
172.6801,-43.5535,0.8634
172.6812,-43.5531,0.8634
172.6823,-43.5526,0.8634
172.6833,-43.5521,0.8634
172.6844,-43.5517,0.8634
172.6854,-43.5512,0.8634
172.6865,-43.5507,0.8634
172.6876,-43.5503,0.8634
172.6886,-43.5498,0.8634
172.6897,-43.5494,0.8634
172.6908,-43.5489,0.8634
172.6918,-43.5484,0.8634
172.6929,-43.548,0.8634
172.6939,-43.5475,0.8634
172.695,-43.547,0.8634
172.6961,-43.5466,0.8634
172.6971,-43.5461,0.8634
172.6982,-43.5457,0.8634
172.6993,-43.5452,0.8634
172.7003,-43.5447,0.8634
172.7014,-43.5443,0.8634
172.7024,-43.5438,0.8634
172.7035,-43.5433,0.8634
172.7046,-43.5429,0.8634
172.7056,-43.5424,0.8634
172.7067,-43.542,0.8634
172.7078,-43.5415,0.8634
172.7088,-43.541,0.8634
172.7099,-43.5406,0.8634
172.7109,-43.5401,0.8634
172.712,-43.5396,0.8634
172.7131,-43.5392,0.8634
172.7141,-43.5387,0.8634
172.7152,-43.5382,0.8634
172.7162,-43.5378,0.8634
172.7173,-43.5373,0.8634
172.7184,-43.5369,0.8634
172.7194,-43.5364,0.8634
172.7205,-43.5359,0.8634
172.7216,-43.5355,0.8634
172.7226,-43.535,0.8634
172.7237,-43.5345,0.8634
172.7247,-43.5341,0.8634
172.7258,-43.5336,0.8634
172.7269,-43.5332,0.8634
172.7279,-43.5327,0.8634
172.729,-43.5322,0.8634
172.7301,-43.5318,0.8634
172.7311,-43.5313,0.8634
172.7322,-43.5308,0.8634
172.7332,-43.5304,0.8634
172.7343,-43.5299,0.8634
172.7354,-43.5294,0.8634
172.7364,-43.529,0.8634
172.7375,-43.5285,0.8634
172.7386,-43.5281,0.8634
